cell,section_id,areax_index,areax_index_all
OR52YW26_2_4_proseg_75424,OR52YW26_2_4,0.3158445620806135,0.234482958256324
OR52YW26_2_4_proseg_75426,OR52YW26_2_4,-0.1611705430103072,-0.2054675537890867
OR52YW26_2_4_proseg_75443,OR52YW26_2_4,0.6782579598488342,0.4834823928707357
OR52YW26_2_4_proseg_75444,OR52YW26_2_4,-0.09791485653161591,-0.0703306281720173
OR52YW26_2_4_proseg_75445,OR52YW26_2_4,-0.4920555806172807,-0.4131509265998397
OR52YW26_2_4_proseg_75456,OR52YW26_2_4,0.34597239586951856,0.4172334638226852
OR52YW26_2_4_proseg_75457,OR52YW26_2_4,-0.3194723979719112,-0.25615483789879806
OR52YW26_2_4_proseg_75473,OR52YW26_2_4,-0.8818817027008058,-0.6253940887372504
OR52YW26_2_4_proseg_75481,OR52YW26_2_4,-0.4018372248700896,-0.36314005044133235
OR52YW26_2_4_proseg_75486,OR52YW26_2_4,-0.9169227273066566,-0.967135483232552
OR52YW26_2_4_proseg_75487,OR52YW26_2_4,-0.7099536417375192,-0.6910761047026142
OR52YW26_2_4_proseg_75496,OR52YW26_2_4,-0.1475851282927733,-0.1280260502953248
OR52YW26_2_4_proseg_75497,OR52YW26_2_4,-0.39869937273521583,-0.37047057310217946
OR52YW26_2_4_proseg_75498,OR52YW26_2_4,0.6381543669938039,0.5897801019905471
OR52YW26_2_4_proseg_75500,OR52YW26_2_4,-0.3770667764579182,-0.271818432792408
OR52YW26_2_4_proseg_75503,OR52YW26_2_4,0.3454700982234388,0.41433172378354766
OR52YW26_2_4_proseg_75505,OR52YW26_2_4,-0.32204254355444517,-0.15139243774450595
OR52YW26_2_4_proseg_75507,OR52YW26_2_4,-0.5680588570256926,-0.42207332070984926
OR52YW26_2_4_proseg_75515,OR52YW26_2_4,-1.2029504152134307,-1.0011486343648488
OR52YW26_2_4_proseg_75516,OR52YW26_2_4,-0.4297782950625325,-0.36745306279194623
OR52YW26_2_4_proseg_75519,OR52YW26_2_4,-0.5510034772352637,-0.5999656863571937
OR52YW26_2_4_proseg_75521,OR52YW26_2_4,-0.6460803746127496,-0.5174608768970564
OR52YW26_2_4_proseg_75523,OR52YW26_2_4,-0.32240177858985053,-0.25444107432399843
OR52YW26_2_4_proseg_75526,OR52YW26_2_4,-0.4105012224230659,-0.25986269841011667
OR52YW26_2_4_proseg_75540,OR52YW26_2_4,-0.2061017282094359,-0.11312931471017308
OR52YW26_2_4_proseg_75545,OR52YW26_2_4,-0.36596502417030796,-0.5287783650058285
OR52YW26_2_4_proseg_75547,OR52YW26_2_4,0.6683583387117347,0.499493597583076
OR52YW26_2_4_proseg_75556,OR52YW26_2_4,-0.43562322237106776,-0.14833545639160314
OR52YW26_2_4_proseg_75558,OR52YW26_2_4,0.5949468790689229,0.5929159052557106
OR52YW26_2_4_proseg_75560,OR52YW26_2_4,0.3742238022313407,0.3586006377003661
OR52YW26_2_4_proseg_75567,OR52YW26_2_4,-1.0616793787110832,-0.9961123863828485
OR52YW26_2_4_proseg_75570,OR52YW26_2_4,-0.5773802201443246,-0.6120515734174702
OR52YW26_2_4_proseg_75576,OR52YW26_2_4,0.028273617890906294,-0.012803366267860744
OR52YW26_2_4_proseg_75578,OR52YW26_2_4,-0.4918137827243142,-0.5014818795416314
OR52YW26_2_4_proseg_75583,OR52YW26_2_4,-0.4791039091740798,-0.4445979003530817
OR52YW26_2_4_proseg_75584,OR52YW26_2_4,-0.6165787945555335,-0.5747856982025471
OR52YW26_2_4_proseg_75598,OR52YW26_2_4,0.21326679952889196,0.3766776556899422
OR52YW26_2_4_proseg_75610,OR52YW26_2_4,-0.1401949246989741,-0.20177691374304507
OR52YW26_2_4_proseg_75613,OR52YW26_2_4,0.46499136465163254,0.31285380988953626
OR52YW26_2_4_proseg_75616,OR52YW26_2_4,0.3228957610629347,0.333984717886357
OR52YW26_2_4_proseg_75632,OR52YW26_2_4,-0.4656759950089908,-0.44498940808207377
OR52YW26_2_4_proseg_75635,OR52YW26_2_4,0.3206366227891193,0.18576758668492258
OR52YW26_2_4_proseg_75636,OR52YW26_2_4,-1.0614343736703171,-1.2260005613407878
OR52YW26_2_4_proseg_75638,OR52YW26_2_4,-0.15716345541924834,-0.10933639220651512
OR52YW26_2_4_proseg_75642,OR52YW26_2_4,-0.47127740449990707,-0.47244453577135914
OR52YW26_2_4_proseg_75657,OR52YW26_2_4,0.2788689798289232,0.48925147274796593
OR52YW26_2_4_proseg_75663,OR52YW26_2_4,-0.6537296549894774,-0.6156596505339158
OR52YW26_2_4_proseg_75666,OR52YW26_2_4,0.15421051594031093,0.1958159470031629
OR52YW26_2_4_proseg_75667,OR52YW26_2_4,0.008857895452879905,0.2186600054901514
OR52YW26_2_4_proseg_75693,OR52YW26_2_4,-1.0738044398729507,-0.9749912625671915
OR52YW26_2_4_proseg_75698,OR52YW26_2_4,-1.2914760486411665,-1.383481556313156
OR52YW26_2_4_proseg_75699,OR52YW26_2_4,-0.6016171462539017,-0.653079032283155
OR52YW26_2_4_proseg_75703,OR52YW26_2_4,-1.2681030946302834,-1.1621234443922297
OR52YW26_2_4_proseg_75709,OR52YW26_2_4,-0.14403494208425804,-0.11519167476416946
OR52YW26_2_4_proseg_75724,OR52YW26_2_4,-0.3054609875934621,-0.2758701161350621
OR52YW26_2_4_proseg_75728,OR52YW26_2_4,-0.021319869518321877,0.1830679087126031
OR52YW26_2_4_proseg_75749,OR52YW26_2_4,-0.4868087643218171,-0.3266548281904477
OR52YW26_2_4_proseg_75759,OR52YW26_2_4,0.9129629482222701,0.8685022165064938
OR52YW26_2_4_proseg_75771,OR52YW26_2_4,-0.9731870922964531,-0.9394033654607303
OR52YW26_2_4_proseg_75779,OR52YW26_2_4,0.4604207709228031,0.5906846349216988
OR52YW26_2_4_proseg_75780,OR52YW26_2_4,-0.1653646038133561,-0.3398877547225424
OR52YW26_2_4_proseg_75808,OR52YW26_2_4,0.3530480144333749,0.2651399221328148
OR52YW26_2_4_proseg_75814,OR52YW26_2_4,0.5232880285439205,0.6393002999151252
OR52YW26_2_4_proseg_75821,OR52YW26_2_4,0.08905666472473533,0.2360136362839916
OR52YW26_2_4_proseg_75822,OR52YW26_2_4,-0.6244148236138805,-0.40990159682652005
OR52YW26_2_4_proseg_75832,OR52YW26_2_4,-0.43676292978313935,-0.46958453674372413
OR52YW26_2_4_proseg_75839,OR52YW26_2_4,-0.32451051149388077,-0.3006079451166168
OR52YW26_2_4_proseg_75857,OR52YW26_2_4,-0.5130193939875722,-0.5354965886554119
OR52YW26_2_4_proseg_75866,OR52YW26_2_4,0.027843211594592687,-0.051570163834793126
OR52YW26_2_4_proseg_75873,OR52YW26_2_4,-0.02377651552904217,-0.04512147536674983
OR52YW26_2_4_proseg_75893,OR52YW26_2_4,0.38703894143182715,0.33296904421083673
OR52YW26_2_4_proseg_75903,OR52YW26_2_4,0.5307937626208019,0.7776080624053955
OR52YW26_2_4_proseg_75924,OR52YW26_2_4,-0.15886636111857871,-0.25255313537295754
OR52YW26_2_4_proseg_75930,OR52YW26_2_4,0.04883089627093434,0.22124650814582472
OR52YW26_2_4_proseg_75943,OR52YW26_2_4,0.2946380098762846,0.26449632131434603
OR52YW26_2_4_proseg_75944,OR52YW26_2_4,0.1828583778386418,0.264778936982105
OR52YW26_2_4_proseg_75978,OR52YW26_2_4,0.5996459688057322,0.5562317896423754
OR52YW26_2_4_proseg_75982,OR52YW26_2_4,-0.9649977271131492,-0.9836936333765638
OR52YW26_2_4_proseg_75988,OR52YW26_2_4,-0.13083089234020037,-0.2949774937530638
OR52YW26_2_4_proseg_76017,OR52YW26_2_4,-0.4183837619403193,-0.5502939381611371
OR52YW26_2_4_proseg_76018,OR52YW26_2_4,-0.1964636936877912,-0.2729540042617775
OR52YW26_2_4_proseg_76019,OR52YW26_2_4,-0.4644903117841041,-0.4846165210262654
OR52YW26_2_4_proseg_76039,OR52YW26_2_4,-0.3048753368547472,-0.28968881080578146
OR52YW26_2_4_proseg_76042,OR52YW26_2_4,-0.13372775096993858,-0.061401841908898774
OR52YW26_2_4_proseg_76043,OR52YW26_2_4,-0.8818635809793118,-0.8121753796116324
OR52YW26_2_4_proseg_76061,OR52YW26_2_4,0.25095021062438355,0.25754691151972975
OR52YW26_2_4_proseg_76063,OR52YW26_2_4,-0.7980003695172935,-0.7807236695099118
OR52YW26_2_4_proseg_76067,OR52YW26_2_4,-0.23498500847587542,-0.3028129934380842
OR52YW26_2_4_proseg_76071,OR52YW26_2_4,-0.9040734964492293,-0.8197063033126979
OR52YW26_2_4_proseg_76073,OR52YW26_2_4,-0.06897047672967291,-0.2570263368779787
OR52YW26_2_4_proseg_76077,OR52YW26_2_4,0.7620113093906519,0.7381236133058232
OR52YW26_2_4_proseg_76088,OR52YW26_2_4,-0.7586858734271917,-0.5148059833481111
OR52YW26_2_4_proseg_76102,OR52YW26_2_4,-1.3217529768143979,-1.3152862326897543
OR52YW26_2_4_proseg_76110,OR52YW26_2_4,0.13088088803103382,0.29857234811851074
OR52YW26_2_4_proseg_76112,OR52YW26_2_4,-0.24183573058839697,-0.29931681956806055
OR52YW26_2_4_proseg_76115,OR52YW26_2_4,-0.2640272295650724,-0.28896084828510543
OR52YW26_2_4_proseg_76119,OR52YW26_2_4,-0.0011741762582777038,0.11429560732602842
OR52YW26_2_4_proseg_76120,OR52YW26_2_4,-0.2169982698428188,-0.24046715124563287
OR52YW26_2_4_proseg_76122,OR52YW26_2_4,0.12093331177214953,-0.060207205884782455
OR52YW26_2_4_proseg_76125,OR52YW26_2_4,-0.1736127626814869,-0.19775590045536134
OR52YW26_2_4_proseg_76127,OR52YW26_2_4,-0.5704458347459456,-0.49169524277422616
OR52YW26_2_4_proseg_76149,OR52YW26_2_4,0.28213376632589066,0.258617343945705
OR52YW26_2_4_proseg_76152,OR52YW26_2_4,0.14850239967174728,0.07860309404596909
OR52YW26_2_4_proseg_76157,OR52YW26_2_4,-0.7496744028806303,-0.8270259858524994
OR52YW26_2_4_proseg_76166,OR52YW26_2_4,-0.47459141925852544,-0.4867443137201915
OR52YW26_2_4_proseg_76167,OR52YW26_2_4,-0.9327107280212876,-0.9716876262354118
OR52YW26_2_4_proseg_76188,OR52YW26_2_4,-0.8207533147195878,-0.6819980684319966
OR52YW26_2_4_proseg_76200,OR52YW26_2_4,-0.19945521091239088,-0.31155170706465357
OR52YW26_2_4_proseg_76202,OR52YW26_2_4,0.08086144654697633,0.17707374738082515
OR52YW26_2_4_proseg_76204,OR52YW26_2_4,-0.13661304214201647,-0.04189278676209424
OR52YW26_2_4_proseg_76205,OR52YW26_2_4,-0.6886074942144558,-0.8517784681123961
OR52YW26_2_4_proseg_76214,OR52YW26_2_4,-0.2791722145200526,-0.10807640846990063
OR52YW26_2_4_proseg_76215,OR52YW26_2_4,-0.25148194363027776,-0.28855780498839184
OR52YW26_2_4_proseg_76231,OR52YW26_2_4,-0.4214410766709663,-0.4989802809132284
OR52YW26_2_4_proseg_76244,OR52YW26_2_4,0.19877738762745384,0.11303598606907689
OR52YW26_2_4_proseg_76245,OR52YW26_2_4,-0.7729966458078228,-0.7624237955576688
OR52YW26_2_4_proseg_76248,OR52YW26_2_4,-0.22292254033491998,-0.43339746410859403
OR52YW26_2_4_proseg_76250,OR52YW26_2_4,0.38921134696461285,0.41247959873166773
OR52YW26_2_4_proseg_76257,OR52YW26_2_4,-0.06822657020289857,0.15832308782341586
OR52YW26_2_4_proseg_76263,OR52YW26_2_4,-0.6772086131664495,-0.4605157366092686
OR52YW26_2_4_proseg_76265,OR52YW26_2_4,-0.9929307998556152,-0.8994668678958652
OR52YW26_2_4_proseg_76281,OR52YW26_2_4,-0.1620554684637864,-0.1954359166738357
OR52YW26_2_4_proseg_76282,OR52YW26_2_4,-0.37382069386930566,-0.45373682086645106
OR52YW26_2_4_proseg_76284,OR52YW26_2_4,0.08852867850558133,0.05542575657462634
OR52YW26_2_4_proseg_76290,OR52YW26_2_4,-0.6577957785140908,-0.7716398367445005
OR52YW26_2_4_proseg_76293,OR52YW26_2_4,-1.0058790696346587,-0.6926129830047936
OR52YW26_2_4_proseg_76303,OR52YW26_2_4,0.1316962985281244,0.24314066481930302
OR52YW26_2_4_proseg_76318,OR52YW26_2_4,-0.6155073322184361,-0.6371639925300738
OR52YW26_2_4_proseg_76322,OR52YW26_2_4,-0.24370478757250424,-0.27808678322811076
OR52YW26_2_4_proseg_76323,OR52YW26_2_4,-0.530474689875044,-0.42509001100895427
OR52YW26_2_4_proseg_76324,OR52YW26_2_4,0.005456655797613577,0.03843272902652446
OR52YW26_2_4_proseg_76327,OR52YW26_2_4,-0.29609021436924926,-0.26173327437685656
OR52YW26_2_4_proseg_76343,OR52YW26_2_4,-0.28358239539479385,-0.3431094161692123
OR52YW26_2_4_proseg_76352,OR52YW26_2_4,-0.3235538830818184,-0.31318944502289214
OR52YW26_2_4_proseg_76357,OR52YW26_2_4,-1.311645644920072,-1.285788548530998
OR52YW26_2_4_proseg_76365,OR52YW26_2_4,0.17311493532693067,0.1956818036275672
OR52YW26_2_4_proseg_76373,OR52YW26_2_4,0.42068990300735615,0.3732896600525233
OR52YW26_2_4_proseg_76393,OR52YW26_2_4,0.37493758819990414,0.5109659936574675
OR52YW26_2_4_proseg_76394,OR52YW26_2_4,-0.046517894582295716,0.004195865000131027
OR52YW26_2_4_proseg_76435,OR52YW26_2_4,0.33065629332380664,0.3325214369519374
OR52YW26_2_4_proseg_76438,OR52YW26_2_4,-0.24655009569670747,-0.25359981726782255
OR52YW26_2_4_proseg_76471,OR52YW26_2_4,-0.22011368338680704,-0.08948077719748165
OR52YW26_2_4_proseg_76521,OR52YW26_2_4,-0.24695218742474784,-0.3082368925561432
OR52YW26_2_4_proseg_76525,OR52YW26_2_4,-0.9843377240560244,-0.8764510852351467
OR52YW26_2_4_proseg_76544,OR52YW26_2_4,0.22328467679237002,0.08856289956133781
OR52YW26_2_4_proseg_76547,OR52YW26_2_4,-0.26695391586464406,-0.14077490408531318
OR52YW26_2_4_proseg_76550,OR52YW26_2_4,0.07975491925784323,-0.09925135464352614
OR52YW26_2_4_proseg_76553,OR52YW26_2_4,-0.4018816437582708,-0.37516577170774684
OR52YW26_2_4_proseg_76557,OR52YW26_2_4,-0.5124547212183934,-0.5390500747176492
OR52YW26_2_4_proseg_76558,OR52YW26_2_4,-0.8564118996349004,-0.7591902222069826
OR52YW26_2_4_proseg_76573,OR52YW26_2_4,-0.8671558206882803,-0.7618926569875862
OR52YW26_2_4_proseg_76579,OR52YW26_2_4,0.10817493209654347,0.12576831457727658
OR52YW26_2_4_proseg_76581,OR52YW26_2_4,0.2278969577012431,0.3324103399279093
OR52YW26_2_4_proseg_76583,OR52YW26_2_4,-0.8416042123943345,-0.7640944074583548
OR52YW26_2_4_proseg_76588,OR52YW26_2_4,-1.0317789034364533,-0.9812577823007038
OR52YW26_2_4_proseg_76594,OR52YW26_2_4,-1.2601664956378875,-1.173394749599329
OR52YW26_2_4_proseg_76625,OR52YW26_2_4,-1.0092217419406264,-0.9370482927027971
OR52YW26_2_4_proseg_76886,OR52YW26_2_4,-0.8096487635100895,-0.5548900196778905
OR52YW26_2_4_proseg_76891,OR52YW26_2_4,-0.2752328284061387,-0.2666808413807037
OR52YW26_2_4_proseg_76892,OR52YW26_2_4,0.4857887049160264,0.4035503923373802
OR52YW26_2_4_proseg_76898,OR52YW26_2_4,0.4919911741917075,0.43488224628085403
OR52YW26_2_4_proseg_76912,OR52YW26_2_4,-0.24283532628497376,-0.2586757669376359
OR52YW26_2_4_proseg_76914,OR52YW26_2_4,-0.8452673562577642,-0.8123240671930805
OR52YW26_2_4_proseg_76947,OR52YW26_2_4,-0.6122234388086015,-0.7426499785012224
OR52YW26_2_4_proseg_76948,OR52YW26_2_4,-0.476762297428001,-0.6728968978557835
OR52YW26_2_4_proseg_76955,OR52YW26_2_4,0.22611096999932798,0.2768078422982634
OR52YW26_2_4_proseg_76958,OR52YW26_2_4,-0.4511825959492003,-0.4096667361469543
OR52YW26_2_4_proseg_76964,OR52YW26_2_4,-0.38008679268185297,-0.34640224734282604
OR52YW26_2_4_proseg_76971,OR52YW26_2_4,-0.23391315228783632,-0.16512763647917658
OR52YW26_2_4_proseg_76980,OR52YW26_2_4,0.2898245365395351,0.22430007119787246
OR52YW26_2_4_proseg_77016,OR52YW26_2_4,0.48867408453086675,0.4254254490463648
OR52YW26_2_4_proseg_77018,OR52YW26_2_4,0.5539753302303566,0.3124623700436176
OR52YW26_2_4_proseg_77024,OR52YW26_2_4,-0.701695292788384,-0.776843103155021
OR52YW26_2_4_proseg_77029,OR52YW26_2_4,-0.09332459447491809,-0.05165931708015639
OR52YW26_2_4_proseg_77051,OR52YW26_2_4,-0.256598638607905,-0.32105736736928975
OR52YW26_2_4_proseg_77053,OR52YW26_2_4,0.19369861462039506,0.22412033919676613
OR52YW26_2_4_proseg_77058,OR52YW26_2_4,-0.3507475207570242,-0.4308140979888475
OR52YW26_2_4_proseg_77061,OR52YW26_2_4,-0.3689058919737446,-0.23774863335867585
OR52YW26_2_4_proseg_77064,OR52YW26_2_4,0.35998047327585786,0.3246640982821706
OR52YW26_2_4_proseg_77074,OR52YW26_2_4,-0.030898626717128314,-0.07053639446723206
OR52YW26_2_4_proseg_77079,OR52YW26_2_4,-0.6200352423448352,-0.3560100813071895
OR52YW26_2_4_proseg_77080,OR52YW26_2_4,0.29583074907947693,0.27368887979299633
OR52YW26_2_4_proseg_77085,OR52YW26_2_4,0.1774234599728215,0.23868660188298896
OR52YW26_2_4_proseg_77086,OR52YW26_2_4,-0.09881908175714291,-0.22875642246575675
OR52YW26_2_4_proseg_77102,OR52YW26_2_4,-0.29206270776605103,-0.2844483242655785
OR52YW26_2_4_proseg_77104,OR52YW26_2_4,-1.059981042681327,-1.0364005848213234
OR52YW26_2_4_proseg_77107,OR52YW26_2_4,0.11499717391076966,0.09204360548554238
OR52YW26_2_4_proseg_77116,OR52YW26_2_4,-0.08095647617117319,0.05928820464677542
OR52YW26_2_4_proseg_77121,OR52YW26_2_4,0.7219164358078389,0.5859149581979917
OR52YW26_2_4_proseg_77122,OR52YW26_2_4,0.1746968142788665,0.07050271377974068
OR52YW26_2_4_proseg_77123,OR52YW26_2_4,0.23508355752404025,0.1402685675324924
OR52YW26_2_4_proseg_77135,OR52YW26_2_4,-0.06889682798715757,-0.17521837636486054
OR52YW26_2_4_proseg_77142,OR52YW26_2_4,-0.9492598641235633,-0.9442424559225067
OR52YW26_2_4_proseg_77146,OR52YW26_2_4,0.4226605671562767,0.27602011899779666
OR52YW26_2_4_proseg_77148,OR52YW26_2_4,0.3158315641554178,0.41413184648331375
OR52YW26_2_4_proseg_77154,OR52YW26_2_4,-0.3179093795036909,-0.12427466868237039
OR52YW26_2_4_proseg_77161,OR52YW26_2_4,0.19347230361350037,0.38822328354864344
OR52YW26_2_4_proseg_77167,OR52YW26_2_4,0.4687261251936685,0.6616203512515144
OR52YW26_2_4_proseg_77201,OR52YW26_2_4,0.32204839015929887,0.16651727197983476
OR52YW26_2_4_proseg_77479,OR52YW26_2_4,1.111849152247252,1.0406310724038688
OR52YW26_2_4_proseg_77480,OR52YW26_2_4,0.6291652374144429,0.48017601659870923
OR52YW26_2_4_proseg_77487,OR52YW26_2_4,-0.02197010690444734,-0.2718925109037647
OR52YW26_2_4_proseg_77490,OR52YW26_2_4,-0.29235474252656574,-0.24051746787739656
OR52YW26_2_4_proseg_77492,OR52YW26_2_4,0.04050141075021119,0.05933563855674469
OR52YW26_2_4_proseg_77520,OR52YW26_2_4,0.5781153949571545,0.6319071795117845
OR52YW26_2_4_proseg_77528,OR52YW26_2_4,0.2941941180705333,0.23684160275399643
OR52YW26_2_4_proseg_77540,OR52YW26_2_4,0.26921530841726676,0.2790273495713918
OR52YW26_2_4_proseg_77542,OR52YW26_2_4,-0.018733043264667404,0.021698921192611575
OR52YW26_2_4_proseg_77551,OR52YW26_2_4,-0.015763097572626616,-0.08767869528086172
OR52YW26_2_4_proseg_77558,OR52YW26_2_4,-0.3645357758436387,-0.47318958375484466
OR52YW26_2_4_proseg_77614,OR52YW26_2_4,1.3022223070034704,1.0869592451342598
OR52YW26_2_4_proseg_77623,OR52YW26_2_4,-0.10022300691049157,-0.3537043546641717
OR52YW26_2_4_proseg_77667,OR52YW26_2_4,0.34563374605867375,0.29752514692687065
OR52YW26_2_4_proseg_77670,OR52YW26_2_4,0.274351158302865,0.3246316943017097
OR52YW26_2_4_proseg_77671,OR52YW26_2_4,0.33702303337443656,0.18279423581366724
OR52YW26_2_4_proseg_77676,OR52YW26_2_4,0.3615395682373286,0.2649657899581983
OR52YW26_2_4_proseg_77678,OR52YW26_2_4,0.18432981952686173,0.011856358521700527
OR52YW26_2_4_proseg_77686,OR52YW26_2_4,0.07358743207764995,-0.03232532248045514
OR52YW26_2_4_proseg_77689,OR52YW26_2_4,0.2748544970132734,0.16243513506779422
OR52YW26_2_4_proseg_77704,OR52YW26_2_4,0.5172569105938457,0.35943192575533506
OR52YW26_2_4_proseg_77706,OR52YW26_2_4,-0.07103590173110841,0.06214557875435911
OR52YW26_2_4_proseg_77711,OR52YW26_2_4,0.24267103361850537,0.08545935019824877
OR52YW26_2_4_proseg_77717,OR52YW26_2_4,0.18440136633769255,-0.22855006289967894
OR52YW26_2_4_proseg_77719,OR52YW26_2_4,0.1877001495682413,0.037533701347658856
OR52YW26_2_4_proseg_77722,OR52YW26_2_4,1.0443741594721567,0.9719291185146481
OR52YW26_2_4_proseg_77725,OR52YW26_2_4,-0.13801725936949216,-0.14010732797551223
OR52YW26_2_4_proseg_77738,OR52YW26_2_4,0.17274466119248175,0.20594139536045544
OR52YW26_2_4_proseg_77739,OR52YW26_2_4,0.7514056317108996,0.8079688414743431
OR52YW26_2_4_proseg_77740,OR52YW26_2_4,-0.19336023754589954,-0.2765682820846037
OR52YW26_2_4_proseg_77749,OR52YW26_2_4,0.2066312719514437,-0.1439137977187171
OR52YW26_2_4_proseg_77750,OR52YW26_2_4,0.10371153391771717,0.07215587477799837
OR52YW26_2_4_proseg_77752,OR52YW26_2_4,0.12965272801433997,0.08038649876654291
OR52YW26_2_4_proseg_77763,OR52YW26_2_4,-0.09837099229784729,-0.15619329427655365
OR52YW26_2_4_proseg_77766,OR52YW26_2_4,-0.5533716889309483,-0.7892207263863968
OR52YW26_2_4_proseg_77778,OR52YW26_2_4,0.34537172827934415,0.05966570627232046
OR52YW26_2_4_proseg_77779,OR52YW26_2_4,-0.06713549284224829,-0.03741688384380759
OR52YW26_2_4_proseg_77791,OR52YW26_2_4,-0.6291511918391749,-0.6521758799518533
OR52YW26_2_4_proseg_77798,OR52YW26_2_4,0.6530305953118664,0.6327280634603699
OR52YW26_2_4_proseg_77800,OR52YW26_2_4,-0.802831226121666,-0.9875636192840526
OR52YW26_2_4_proseg_77806,OR52YW26_2_4,-0.3629278679836596,-0.3328582207168666
OR52YW26_2_4_proseg_77823,OR52YW26_2_4,-0.4953498286781073,-0.5573374020111486
OR52YW26_2_4_proseg_77857,OR52YW26_2_4,-0.3671928329602915,-0.2656948481800048
OR52YW26_2_4_proseg_77861,OR52YW26_2_4,-0.10969879329232546,-0.270210315887948
OR52YW26_2_4_proseg_77864,OR52YW26_2_4,-0.026322614261640842,0.004544880515405636
OR52YW26_2_4_proseg_77866,OR52YW26_2_4,-0.8915519319964318,-0.8796071751906681
OR52YW26_2_4_proseg_77886,OR52YW26_2_4,-0.46953878006117666,-0.583916621166663
OR52YW26_2_4_proseg_77899,OR52YW26_2_4,-0.7935528042645201,-0.7438647496298948
OR52YW26_2_4_proseg_77900,OR52YW26_2_4,0.6914700379596844,0.6710245165187301
OR52YW26_2_4_proseg_77901,OR52YW26_2_4,0.47073442377784025,0.1652886959716412
OR52YW26_2_4_proseg_77905,OR52YW26_2_4,-0.43893358214261813,-0.5216312280497251
OR52YW26_2_4_proseg_77908,OR52YW26_2_4,0.48106310195074337,0.38690110850791803
OR52YW26_2_4_proseg_77912,OR52YW26_2_4,-0.041570422916725,-0.30250039802967726
OR52YW26_2_4_proseg_77913,OR52YW26_2_4,-0.5656723499472076,-0.6037708516161469
OR52YW26_2_4_proseg_77914,OR52YW26_2_4,-0.023237610616878873,0.23520973213758856
OR52YW26_2_4_proseg_77922,OR52YW26_2_4,-0.8856562405215939,-0.9500987800133731
OR52YW26_2_4_proseg_77932,OR52YW26_2_4,-0.03718271590755762,-0.2443648716389979
OR52YW26_2_4_proseg_77945,OR52YW26_2_4,-0.2058803346370033,0.21861436703992226
OR52YW26_2_4_proseg_77947,OR52YW26_2_4,-0.3572403614858655,-0.37948562037244743
OR52YW26_2_4_proseg_77949,OR52YW26_2_4,-0.9944982900199035,-1.1376732338977937
OR52YW26_2_4_proseg_77952,OR52YW26_2_4,-0.17214370035319854,-0.08286058676061064
OR52YW26_2_4_proseg_77953,OR52YW26_2_4,0.15157335317043596,-0.10638122332435873
OR52YW26_2_4_proseg_77956,OR52YW26_2_4,-0.5090562032245923,-0.5221344349393144
OR52YW26_2_4_proseg_77987,OR52YW26_2_4,-1.094816331497804,-1.214372157487932
OR52YW26_2_4_proseg_77992,OR52YW26_2_4,0.05329491726418639,0.23978124560847708
OR52YW26_2_4_proseg_78019,OR52YW26_2_4,0.46115458949749694,0.3517796362620015
OR52YW26_2_4_proseg_78067,OR52YW26_2_4,0.1495366598740856,0.04934013942354527
OR52YW26_2_4_proseg_78099,OR52YW26_2_4,0.29571498515705386,0.3497993682952437
OR52YW26_2_4_proseg_78100,OR52YW26_2_4,0.4044017886332351,0.6012747516282764
OR52YW26_2_4_proseg_78101,OR52YW26_2_4,0.28680706933353095,0.3046582054814384
OR52YW26_2_4_proseg_78102,OR52YW26_2_4,0.5354011763155513,0.3819804760654906
OR52YW26_2_4_proseg_78107,OR52YW26_2_4,-0.14586631918262244,-0.12676694504475255
OR52YW26_2_4_proseg_78112,OR52YW26_2_4,-0.6305145611384679,-0.5190496261946702
OR52YW26_2_4_proseg_78118,OR52YW26_2_4,0.08231920364459577,-0.1976577664223777
OR52YW26_2_4_proseg_78127,OR52YW26_2_4,0.44454084311271824,0.45092861336431633
OR52YW26_2_4_proseg_78130,OR52YW26_2_4,-0.5473610963133311,-0.5420391676542379
OR52YW26_2_4_proseg_78134,OR52YW26_2_4,-0.14011929112967075,-0.09049371574315443
OR52YW26_2_4_proseg_78138,OR52YW26_2_4,-0.5910061260568183,-0.5907909545392457
OR52YW26_2_4_proseg_78140,OR52YW26_2_4,0.019251022601755693,-0.018517256359179612
OR52YW26_2_4_proseg_78143,OR52YW26_2_4,-0.7662637507077642,-0.5936683011937118
OR52YW26_2_4_proseg_78151,OR52YW26_2_4,-0.937403372077519,-0.8101290649032574
OR52YW26_2_4_proseg_78157,OR52YW26_2_4,-0.5255984038748043,-0.6673507649174565
OR52YW26_2_4_proseg_78212,OR52YW26_2_4,0.005514283444973067,-0.06445823505563869
OR52YW26_2_4_proseg_78213,OR52YW26_2_4,0.024362767072688998,-0.034962517203633824
OR52YW26_2_4_proseg_78233,OR52YW26_2_4,-0.03442791116953792,-0.08305317407763353
OR52YW26_2_4_proseg_78239,OR52YW26_2_4,0.2443763236135469,0.17001339865190346
OR52YW26_2_4_proseg_78251,OR52YW26_2_4,0.028936316708095267,-0.1577587320080544
OR52YW26_2_4_proseg_78269,OR52YW26_2_4,-0.0772784049909312,-0.15412659305530257
OR52YW26_2_4_proseg_78285,OR52YW26_2_4,-0.008678695553430205,0.10409327313628092
OR52YW26_2_4_proseg_78294,OR52YW26_2_4,0.3146122039383477,-0.0019000344552699755
OR52YW26_2_4_proseg_78303,OR52YW26_2_4,0.16549172960297012,0.11957888411203074
