soup_batch,celltype,gene,var_depth,var_library,var_individual,var_residual,ss_total,F_individual,df_individual,df_residual,n_genes,used_depth,p_perm,padj_perm
batch1,GABA-3,INSIG1,0.016242906492563023,0.02273474175898608,0.9343956247743076,0.02662672697414321,14.33086409108588,52.638592738887006,2,3,9590,TRUE,0.00447548597396043,0.50874893900117
batch1,GABA-3,CYGB,0.02146674614972342,0.05971729228885377,0.9091297283378219,0.009686233223600897,2.230580758797864,140.78688392346737,2,3,9590,TRUE,0.0010427506929078353,0.4095991457786324
batch1,GABA-3,LOC110477922,0.05551559021576788,0.030816410958112186,0.9023552938681826,0.011312704957937311,6.351977058369665,119.64715298727891,2,3,9590,TRUE,0.0013159513744496884,0.4279991074054069
batch1,GABA-3,LOC110483986,0.009805890505712483,0.0027210105795670504,0.8993164795954174,0.08815661931930313,8.00066103756495,15.302024167999704,2,3,9590,TRUE,0.024623514862325627,0.5795109865484652
batch1,GABA-3,ACTR5,5.674471141085604e-6,0.06405467283830846,0.8992885753623046,0.036651077328245844,24.504291746958362,36.804726119302266,2,3,9590,TRUE,0.0073743329002442124,0.50874893900117
batch1,GABA-3,IFT80,0.005274222583012418,0.0635105462362727,0.8941483778872253,0.03706685329348957,0.9621071858051022,36.18387987270585,2,3,9590,TRUE,0.007566199027739254,0.50874893900117
batch1,GABA-3,KCTD15,0.0016305867774246126,0.0297035270666677,0.8930945946665714,0.07557129148933642,1.4331852406010217,17.726862484398442,2,3,9590,TRUE,0.020206422927168035,0.5682686095939632
batch1,GABA-3,LOC110473897,0.006774244856073294,0.0433405354722521,0.8817341386611594,0.06815108101051527,22.930614676843682,19.406899910915136,2,3,9590,TRUE,0.017808096333480013,0.5562689363609655
batch1,GABA-3,KLHL25,0.00961073568230094,0.05630667445011365,0.8800246103173988,0.0540579795501867,16.791223534896297,24.418909594107078,2,3,9590,TRUE,0.012913424580970634,0.5310245335709308
batch1,GABA-3,LOC110483700,0.017949695069057203,0.058863110337594324,0.8799904871321275,0.04319670746122105,7.5976319064908076,30.557554227557297,2,3,9590,TRUE,0.009570365859508113,0.5192296863742805
batch1,GABA-3,AGR3,0.042821836517324206,0.0689758862963987,0.8784201444687791,0.00978213271749794,31.45043576056834,134.69764260571085,2,3,9590,TRUE,0.001121999745568831,0.4138452907694265
batch1,GABA-3,KCNJ6,0.041135010231875345,0.05533716937463379,0.8755416392733629,0.02798618112012799,3.66315357667208,46.9271764258502,2,3,9590,TRUE,0.005309686528286698,0.50874893900117
batch1,GABA-3,AFAP1,0.011236921629469161,0.0854521235317087,0.8745000132941587,0.028810941544663488,1.2133556975147561,45.52957833424945,2,3,9590,TRUE,0.005464013630837057,0.50874893900117
batch1,GABA-3,SLC44A1,0.03440830568294275,0.011535826878205369,0.8736584668223597,0.0803974006164922,0.513117666722629,16.300125255103268,2,3,9590,TRUE,0.022565124994525558,0.5694724965723686
batch1,GABA-3,VPS4B,0.04540747696303033,0.04506240077533307,0.8735686290381327,0.035961493223503865,0.6923532015942226,36.4376677968637,2,3,9590,TRUE,0.00746192395844847,0.50874893900117
batch1,GABA-3,CSMD2,0.007712438882284386,0.08775013922287742,0.8723299833556409,0.032207438539197185,27.924636152604595,40.62710461873561,2,3,9590,TRUE,0.0064796528057292895,0.50874893900117
batch1,GABA-3,MAATS1,0.012535478411966033,0.0859191132661106,0.8709052736926403,0.030640134629283035,20.68618057640956,42.635514704640464,2,3,9590,TRUE,0.005995816484220054,0.50874893900117
batch1,GABA-3,ARHGAP21,0.010350908203688974,0.03684410727450342,0.8700436572752878,0.08276132724651973,0.353228998480564,15.769025574294572,2,3,9590,TRUE,0.02358493517218942,0.5733152600439396
batch1,GABA-3,TMOD1,0.029451656979358688,0.033081187264565916,0.868304114454276,0.06916304130179929,7.4678113434448665,18.83167869958215,2,3,9590,TRUE,0.01858598835038926,0.5574456459545467
batch1,GABA-3,KIAA1217,0.008450444134580492,0.017312922111565383,0.8677306971824812,0.1065059365713729,0.2742293350444957,12.22087789351988,2,3,9590,TRUE,0.0331240185109103,0.5956605224524466
batch1,GABA-3,ADGRA3,0.02289320108961133,0.08948464799655062,0.865892691383325,0.02172945953051303,0.9780384942842699,59.773186500618046,2,3,9590,TRUE,0.003818553037428493,0.50874893900117
batch1,GABA-3,LRP6,0.0013317033774494823,0.056304359804733896,0.865799504536808,0.07656443228100866,0.9583338887594955,16.962174447251094,2,3,9590,TRUE,0.021380560207382257,0.5694724965723686
batch1,GABA-3,BLVRA,0.05453102228188552,0.041937442230466165,0.8649252325725556,0.03860630291509278,2.6133893685818275,33.60559677812691,2,3,9590,TRUE,0.008364946058506656,0.50874893900117
batch1,GABA-4-1,UHRF1BP1L,0,2.172196084610818e-4,0.9992644437939705,5.183365975685448e-4,0.26752726420885703,1927.829230043568,2,2,10731,FALSE,3.932524587597451e-4,0.5274990168688531
batch1,GABA-4-1,TADA2B,0,3.2635177470985357e-4,0.9987989968843716,8.746513409184619e-4,13.008483920345684,1141.9395937077552,2,2,10731,FALSE,7.436385357589493e-4,0.6453321305896365
batch1,GABA-4-1,SLC12A3,0,3.597362981547026e-4,0.9986186626524822,0.0010216010493631343,8.045763975493557,977.5035600002768,2,2,10731,FALSE,8.591913909395379e-4,0.6453321305896365
batch1,GABA-4-1,TMEM231,0,1.8399160919346585e-5,0.9982570916770698,0.0017245091620108947,2.691955056886037,578.8644755665051,2,2,10731,FALSE,0.0014183181095552893,0.8455539796465449
batch1,GABA-4-1,SENP2,0,0.0012795167179171247,0.9976738017443029,0.0010466815377799636,4.646789576838087,953.1779875093551,2,2,10731,FALSE,8.946027497852021e-4,0.6453321305896365
batch1,GABA-4-1,LOC116183543,0,1.844908657901986e-4,0.9957456789180865,0.004069830216123223,1.1823375052160208,244.66516440250888,2,2,10731,FALSE,0.0036976913657788355,0.9036657974471458
batch1,GABA-4-1,FGF13,0,8.025089557379603e-4,0.9956295752803694,0.0035679157638925612,0.20570492824454287,279.0507515217084,2,2,10731,FALSE,0.003211251120583132,0.9036657974471458
batch1,GABA-4-1,FAM13B,0,3.757915649976265e-5,0.9955219400665271,0.0044404807769730815,0.14116599449965814,224.1923769221087,2,2,10731,FALSE,0.0041151726490119295,0.9036657974471458
batch1,GABA-4-1,LOC110474250,0,0.0018761476443113047,0.9948572085224365,0.003266643833252111,11.708968750444,304.5502538095821,2,2,10731,FALSE,0.0030677419294717558,0.9036657974471458
batch1,GABA-4-1,POMC,0,1.3368016159034584e-6,0.9947663181373265,0.005232345061057568,25.83343772296464,190.11863830254785,2,2,10731,FALSE,0.004860674940499598,0.9036657974471458
batch1,GABA-4-1,CENPV,0,1.7246600546243144e-5,0.9946813525254531,0.005301400874000619,2.4446057278005653,187.62613433057223,2,2,10731,FALSE,0.004978091551408906,0.9036657974471458
batch1,GABA-4-1,KRR1,0,0.003291835356651065,0.9945549490144048,0.0021532156289441272,13.588539300707282,461.8928711297275,2,2,10731,FALSE,0.002066905103149561,0.9036657974471458
batch1,GABA-4-1,RERE,0,5.568389700679334e-4,0.9895428825874032,0.009900278442528871,0.22665430632026698,99.95101535090159,2,2,10731,FALSE,0.009723213636727917,0.9036657974471458
batch1,GABA-4-1,ITGBL1,0,1.6435310351779748e-5,0.9886636229619135,0.011319941727734638,9.441427027161726,87.3382254733361,2,2,10731,FALSE,0.010936518616124097,0.9036657974471458
batch1,GABA-4-1,LOC110483044,0,0.00847647922411606,0.9883668674679137,0.0031566533079702926,2.6733891070960065,313.1059292993525,2,2,10731,FALSE,0.002995055456051708,0.9036657974471458
batch1,GABA-4-1,PPTC7,0,0.0025531748752437864,0.9883659400284037,0.009080885096352445,2.8120144057653826,108.84026496771824,2,2,10731,FALSE,0.00906344410876133,0.9036657974471458
batch1,GABA-4-1,RNF128,0,0.0010170674689520913,0.9879061746399369,0.01107675789111099,1.9777278842333232,89.18730411474677,2,2,10731,FALSE,0.010724050463050111,0.9036657974471458
batch1,GABA-4-1,EML1,0,0.008272360397606447,0.9872317516707582,0.004495887931635413,0.6193110283037109,219.58548938110323,2,2,10731,FALSE,0.0042829106645966555,0.9036657974471458
batch1,GABA-4-1,LOC110475291,0,0.012170063465085536,0.9871732285196897,6.567080152247205e-4,1.573451067763853,1503.2148316050118,2,2,10731,FALSE,6.485869935942716e-4,0.6453321305896365
batch1,GABA-4-1,ZNF143,0,8.653667043066041e-4,0.9871214092938165,0.01201322400187682,0.619641238892125,82.16956656594425,2,2,10731,FALSE,0.0116466095487661,0.9036657974471458
batch1,GABA-4-1,RAP1A,0,0.003977143552392031,0.9870949201148391,0.008927936332768869,0.1702877352958958,110.562495443861,2,2,10731,FALSE,0.00888079604734685,0.9036657974471458
batch1,GABA-4-1,CAPNS2,0,0.004179410989759425,0.9866117081182237,0.009208880892016798,9.961606025197268,107.13698219004222,2,2,10731,FALSE,0.009195770765500391,0.9036657974471458
batch1,GABA-4-1,PRKAG2,0,0.009193412778932729,0.9863690017960262,0.004437585425041071,0.22836985301075224,222.276059460173,2,2,10731,FALSE,0.004144992740671437,0.9036657974471458
batch1,GABA-4-1,RASGEF1A,0,0.0027717548952460066,0.986163057215728,0.011065187889026053,0.3691842593082738,89.12302864678506,2,2,10731,FALSE,0.010781826890640405,0.9036657974471458
batch1,GABA-4-1,STARD3NL,0,0.0030050904760264424,0.9855217549979323,0.01147315452604129,0.685257914737202,85.89806341063706,2,2,10731,FALSE,0.01108934658587907,0.9036657974471458
batch1,Glut-DACH2-2,BAIAP2L1,0,7.718162964471828e-4,0.9985445367947459,6.836469088069495e-4,12.896219164500815,1460.6144252701042,2,2,10495,FALSE,4.859447623730112e-4,0.48302938253600564
batch1,Glut-DACH2-2,PTRH1,0,0.0010319253147207741,0.9982854244305776,6.826502547016846e-4,6.175106738673672,1462.3673214138391,2,2,10495,FALSE,4.687937707598461e-4,0.48302938253600564
batch1,Glut-DACH2-2,BACE2,0,8.973400449971826e-4,0.9982144412945013,8.88218660501392e-4,9.399773778133335,1123.8386285771317,2,2,10495,FALSE,7.070019876093614e-4,0.48302938253600564
batch1,Glut-DACH2-2,C7H2orf88,0,0.001034476659827554,0.9981445049068763,8.210184332960792e-4,8.944474781067555,1215.7394577606533,2,2,10495,FALSE,6.593603442394583e-4,0.48302938253600564
batch1,Glut-DACH2-2,LOC110478227,0,0.0011235083321712044,0.9979318093022639,9.446823655648746e-4,7.858417994385573,1056.3675640388913,2,2,10495,FALSE,7.565492967140606e-4,0.48302938253600564
batch1,Glut-DACH2-2,nbis-pseudo49,0,0.0013824295400530783,0.9976481100464908,9.694604134561282e-4,4.355631123597802,1029.0756550748406,2,2,10495,FALSE,8.137192687579443e-4,0.48302938253600564
batch1,Glut-DACH2-2,LOC110468737,0,0.0013824295400530783,0.9976481100464908,9.694604134561282e-4,4.355631123597802,1029.0756550748406,2,2,10495,FALSE,8.137192687579443e-4,0.48302938253600564
batch1,Glut-DACH2-2,LOC116184737,0,0.0014147357979298007,0.9972774812472246,0.0013077829548456795,4.997471748281894,762.5710960309198,2,2,10495,FALSE,0.001107191791916547,0.48302938253600564
batch1,Glut-DACH2-2,LOC116184395,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,CCNG1,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,ZNF511,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
batch1,Glut-DACH2-2,LOC116184746,0,0.001957301442379651,0.9964467215570398,0.001595977000580506,2.69956445366062,624.3490483851592,2,2,10495,FALSE,0.0015188155906325094,0.48302938253600564
