soup_batch,soup_library,celltype,mean_prop,sd_prop,cv_prop,min_prop,max_prop,fold_range,n_individuals
batch2,lman_run1,Glut-CACNA1H-1,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-CACNA1H-2,1.6017940092904052e-4,2.7743886073504365e-4,1.7320508075688774,0,4.805382027871216e-4,481.53820278712163,3
batch2,lman_run1,Glut-CACNA1H-3,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-CACNA1H-4,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-CACNA1H-RA,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-1,0.009597349593512688,0.0015044338481585283,0.15675513676978567,0.008086253369272238,0.011095031355523395,1.3720395354105142,3
batch2,lman_run1,Glut-DACH2-2,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-3,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-4,1.6017940092904052e-4,2.7743886073504365e-4,1.7320508075688774,0,4.805382027871216e-4,481.53820278712163,3
batch2,lman_run1,Glut-DACH2-5,0.01556514076032045,0.0019355511449011332,0.12435166341928312,0.013477088948787063,0.017299375300336376,1.2835926047136894,3
batch2,lman_run1,Glut-DACH2-6,0.03403955134764569,0.022386528537409644,0.6576622678946673,0.013477088948787063,0.05788712011577424,4.294979825087427,3
batch2,lman_run1,Glut-DACH2-7,0.004013139192499555,0.0035520994189024674,0.8851174226753066,0,0.006753497346840328,6754.497346840329,3
batch2,lman_run1,Glut-DACH2-8,0.0625296010281403,0.028904833084263802,0.4622583961675321,0.029649595687331536,0.08393632416787265,2.8308815462933707,3
batch2,lman_run1,Glut-DACH2-HVCra,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-HVCra-Pre,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-HVCx,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-DACH2-LMANco,0.14564944966613655,0.022778918021539328,0.15639549667886882,0.1273426237385872,0.1711590296495957,1.3440800930948489,3
batch2,lman_run1,Glut-DACH2-LMANsh,0.2351350543149895,0.018579644513448717,0.07901690612476361,0.21369995176073323,0.24663072776280323,1.1540974699960176,3
batch2,lman_run1,Glut-GABA,0.01197240858141202,0.00383738776467673,0.32051927885542897,0.008649687650168188,0.016172506738544475,1.8696209356524427,3
batch2,lman_run1,Glut-Im,0.032130617742573364,0.007049700016504804,0.21940754681363897,0.024987986544930323,0.03908355795148248,1.564071351241406,3
batch2,lman_run1,Glut-NB,0.005874542659503932,0.0028500284111141806,0.48514898542839885,0.0026954177897574125,0.008200675349734683,3.0416930866164322,3
batch2,lman_run1,Glut-NSC,0,0,NA,0,0,1,3
batch2,lman_run1,Glut-SATB2-1,0.0011243465812438343,0.001214242417662578,1.0799538486783091,0,0.00241196333815726,2412.9633381572603,3
batch2,lman_run1,Micro,0.001379628954321036,0.0011643709567131014,0.8439739924754837,4.82392667631452e-4,0.0026954177897574125,5.578110654779757,3
batch2,lman_run1,OPC,0.015117101720693051,0.0033332498662414375,0.22049529915372051,0.012493993272465162,0.018867924528301886,1.5101188225433275,3
batch2,lman_run1,Oligo-1,0.057176330649843767,0.013592469680813287,0.23772896102856905,0.04148576941630487,0.06535319557904853,1.5753021143498205,3
batch2,lman_run1,Oligo-2,0.003463197476294783,0.0024903170407660495,0.7190802886095881,0.001447178002894356,0.006246996636232581,4.314384435991444,3
batch2,lman_run1,Oligo-3,0.0027917961230325117,0.0011092032481197713,0.39730811249745906,0.001929570670525808,0.004043126684636119,2.0947830330058133,3
batch2,nr_run1,Astro-1,0.001264666342565967,7.650499923663073e-4,0.6049421627004365,4.4365572315882877e-4,0.001957585644371941,4.40472379498047,3
batch2,nr_run1,Astro-2,0.0010656904793267048,0.0011116894379433525,1.0431635259101775,0,0.0022182786157941437,2219.278615794144,3
batch2,nr_run1,Astro-3,0.058603494832252606,0.0054430033205920825,0.09287847655113753,0.05318107667210441,0.06406685236768803,1.2046888045139752,3
batch2,nr_run1,Endo,0.0018071798620195696,8.473623986940541e-4,0.46888658760678364,0.0013050570962479609,0.002785515320334262,2.1335325448936038,3
batch2,nr_run1,Epen,0,0,NA,0,0,1,3
batch2,nr_run1,GABA-1-1,0.08460407490081598,0.005746682604261475,0.06792441866421318,0.07799442896935933,0.08841761827079934,1.1336384636788752,3
batch2,nr_run1,GABA-1-2,0.020033091694009075,0.0026616952065176953,0.13286492405531589,0.018105849582172703,0.023070097604259095,1.2741640946183148,3
batch2,nr_run1,GABA-2-1,0.006281680688498127,0.0031647362245695414,0.5038040584208987,0.00354924578527063,0.009749303621169917,2.7463742543184693,3
batch2,nr_run1,GABA-2-2,0.020015818311856726,0.001747154406035806,0.0872886823218638,0.018105849582172703,0.021533442088091354,1.1892981156309668,3
batch2,nr_run1,GABA-2-3,0.016836823162807397,0.004718244072322082,0.28023362998458645,0.014029363784665579,0.022284122562674095,1.5883495898396105,3
batch2,nr_run1,GABA-3,0.042692384074524414,0.005200607913122937,0.12181582326357517,0.037267080745341616,0.04763458401305057,1.2781872063268205,3
batch2,nr_run1,GABA-4-1,0.005082512266064243,0.00330724331070475,0.6507103451155639,0.002785515320334262,0.008873114463176575,3.184663797976916,3
batch2,nr_run1,GABA-4-2,0.0017095823363745101,0.002237083139008195,1.308555365489064,0,0.004241435562805873,4242.435562805874,3
batch2,nr_run1,GABA-5-1,0.00705079777894051,0.0014565060163818538,0.20657322221496416,0.005571030640668524,0.008482871125611746,1.522581563656632,3
batch2,nr_run1,GABA-5-2,0.012760274062807365,0.004917360941089323,0.3853648375329223,0.008429458740017746,0.018105849582172703,2.147789360052617,3
batch2,nr_run1,GABA-6,0.008826223578354261,0.0020056028657230874,0.2272322752668194,0.0065252854812398045,0.01020408163265306,1.5636891248456988,3
batch2,nr_run1,GABA-7,0.009125317508538011,0.002021803709329268,0.22155982051447393,0.00709849157054126,0.011142061281337047,1.569557646574895,3
batch2,nr_run1,GABA-8,0.008108654473969475,0.0020812608161573367,0.2566715381495946,0.005767524401064774,0.009749303621169917,1.6902595782328964,3
batch2,nr_run1,GABA-Im,0.009913313794689616,0.004969256071691307,0.5012709346851553,0.005546492659053833,0.01532033426183844,2.7618484968759938,3
batch2,nr_run1,Glut-CACNA1H-1,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-CACNA1H-2,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-CACNA1H-3,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-CACNA1H-4,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-CACNA1H-RA,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-DACH2-1,0.02916253555740339,0.0054448105256151725,0.18670566264369004,0.023957409050576754,0.034818941504178275,1.4533494870495187,3
batch2,nr_run1,Glut-DACH2-2,0.0011254177925891992,4.1069781388888805e-4,0.36492919926564665,6.525285481239804e-4,0.001392757660167131,2.132665304626787,3
batch2,nr_run1,Glut-DACH2-3,1.4788524105294293e-4,2.561447511932679e-4,1.7320508075688772,0,4.4365572315882877e-4,444.65572315882883,3
batch2,nr_run1,Glut-DACH2-4,4.436557231588287e-4,7.684342535798036e-4,1.7320508075688774,0,0.0013309671694764862,1331.967169476486,3
batch2,nr_run1,Glut-DACH2-5,0.14892583296743217,0.02726331515671399,0.1830663936100063,0.11838440111420613,0.17080745341614906,1.4428168660033556,3
batch2,nr_run1,Glut-DACH2-6,0.1526734535782599,0.09712226631196548,0.6361437698282035,0.09094942324755989,0.2646239554317549,2.909551665432788,3
batch2,nr_run1,Glut-DACH2-7,0.12215796526391152,0.031227709833208526,0.25563384070571094,0.08635097493036212,0.14374445430346053,1.6646458221642637,3
batch2,nr_run1,Glut-DACH2-8,0.04734139616513525,0.026228951126077683,0.5540383945286788,0.025288376220053237,0.07634584013050572,3.018929350656202,3
batch2,nr_run1,Glut-DACH2-HVCra,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-DACH2-HVCra-Pre,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-DACH2-HVCx,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-DACH2-LMANco,5.437737901033171e-4,9.418438322832394e-4,1.7320508075688772,0,0.0016313213703099511,1632.3213703099511,3
batch2,nr_run1,Glut-DACH2-LMANsh,0.006599308271483942,0.003913523796378084,0.5930203038534637,0.0022182786157941437,0.009749303621169917,4.393456302322311,3
batch2,nr_run1,Glut-GABA,0.015830514453836028,0.0027020798816321297,0.17068806509805912,0.013927576601671309,0.01892332789559543,1.3586691904558774,3
batch2,nr_run1,Glut-Im,0.08464859200935428,0.005570405198886324,0.06580623571707789,0.08074534161490683,0.09102773246329526,1.1273418788113885,3
batch2,nr_run1,Glut-NB,0.005824001648757108,0.002047072645189763,0.35148902226472173,0.003915171288743882,0.007985803016858917,2.039441696489403,3
batch2,nr_run1,Glut-NSC,0,0,NA,0,0,1,3
batch2,nr_run1,Glut-SATB2-1,0.05119838964049086,0.05437392131189869,1.062024053758449,0.002785515320334262,0.11002661934338953,39.4857399636299,3
batch2,nr_run1,Micro,0.0011559115845453036,6.282590787317115e-4,0.5435182821347424,4.4365572315882877e-4,0.0016313213703099511,3.6709779843020125,3
batch2,nr_run1,OPC,0.012805632516580512,0.006280500003797648,0.4904482457751122,0.005571030640668524,0.01685891748003549,3.0258120544026057,3
batch2,nr_run1,Oligo-1,0,0,NA,0,0,1,3
batch2,nr_run1,Oligo-2,0.0034166441314495916,5.763835968241336e-4,0.16869875077671298,0.002785515320334262,0.003915171288743882,1.4054009537166694,3
batch2,nr_run1,Oligo-3,2.175095160413268e-4,3.767375329132958e-4,1.7320508075688774,0,6.525285481239804e-4,653.5285481239805,3
