"","Glut-DACH2-LMANsh","Glut-DACH2-6","Glut-DACH2-LMANco","Glut-Im","Oligo-2","Glut-DACH2-HVCra-Pre","Glut-SATB2-1","Glut-DACH2-1","Glut-DACH2-8","Glut-DACH2-HVCra","Glut-DACH2-5","Glut-DACH2-2","Glut-CACNA1H-2","GABA-8","Glut-CACNA1H-1","Glut-NB","Glut-CACNA1H-3","Glut-CACNA1H-4","OPC","Glut-CACNA1H-RA","GABA-7","Glut-DACH2-3","Glut-DACH2-7","Glut-DACH2-4","Glut-DACH2-HVCx","GABA-2-1","Astro-3","Astro-1","GABA-4-1","Glut-GABA","GABA-Im","GABA-1-1","GABA-2-2","GABA-6","Glut-NSC","GABA-5-2","GABA-5-1","Oligo-1","GABA-3","GABA-4-2","Epen","GABA-1-2","GABA-2-3","Astro-2","Endo","Oligo-3","Micro"
"0075 CA3 Glut_1",0,0.00414011627820977,0,0,0,0.0338069954774917,0,0.00620105295132826,0,0.118948266271127,0.0317851615426925,0.0152972317825724,0.0231114333442615,0,0.0032188207616793,0,0.000991847972135525,0.0258376893154525,0,0,0,0.00566894640289723,0,0,0.0117896569459281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0076 CA3 Glut_2",0,0.00124638678824156,0,0,0,0.0335177413686808,0,0.00342961520428295,0,0.065539278233961,0.00539363925978227,0.00948634033887339,0.107829898335451,0,0.0162919245836247,0,0.00126399069215339,0.0675796687788248,0,0,0,0.03871090336429,0,0,0.00345310156801493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0077 CA3 Glut_3",0,0,0,0,0,0.127371266933763,0,0.0278273092812048,0,0.0158575150391205,0.0593150494397496,0.00619301053991255,0.0566018697975167,0,0,0,0,0,0,0,0,0.00804942448207625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0078 CA3 Glut_4",0,0,0,0,0,0.0287761763467687,0,0.0010287000858159,0,0.00564465009590923,0.42810872191346,0.00507692444912702,0.00584860818202137,0,0,0,0,0,0,0,0,0.00181039822716998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230215549501859,0,0,0,0,0,0,0,0,0
"0079 CA3 Glut_5",0,0.00588009061457592,0,0,0,0,0,0,0,0,0.0609156962694916,0,0.00615215405707908,0,0.260940340593596,0,0,0,0,0,0,0.0564378768911053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0080 L2 IT PPP-APr Glut_1",0,0,0.00322621167000618,0.00182115210150938,0,0.0254115981051046,0,0.287500918964196,0,0,0.0144917217061299,0.00146112174655725,0.00438486096524456,0,0.0578353638471498,0,0,0.000804517297860489,0,0.00406341358202375,0,0,0.00313828651051571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0081 L2 IT PPP-APr Glut_2",0.00814919953147634,0,0.021875129123014,0,0,0.114870100358876,0.00363217375575476,0.0372282150505297,0,0,0.00953857143691485,0.00981518235110158,0.00223952267871822,0,0.0707102201778186,0,0,0.00225053393750131,0,0,0,0,0.0120542162378027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0082 L2 IT PPP-APr Glut_3",0.000756826843550122,0,0.386931202569156,0,0,0.0036839510349754,0.00165300140231547,0.00216471632101853,0,0,0.00267467262817392,0,0.049960372740795,0,0.0174182099335916,0,0.00510636200184444,0.0298705228448667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0083 L2 IT PPP-APr Glut_4",0,0,0.00495893557596502,0,0,0.0276573563130404,0.0186013308039119,0.134999681915798,0,0,0.0427208685963108,0.023454226091961,0,0,0.00533300578800146,0,0,0,0,0,0,0,0.0263501514571165,0,0.00100598474408093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0084 L2/3 IT PPP Glut_1",0.377914469726376,0,0,0,0,0,0,0.00367419839136063,0,0,0.0139580266635876,0,0.00897377200291431,0,0.0578476200009338,0,0.00111470430521797,0.0107222762524939,0,0,0,0,0,0,0,0.000889597728177968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0085 L2/3 IT PPP Glut_2",0.21407161393086,0,0.00230209540150403,0,0,0.0426235216480881,0,0,0.102919555390947,0,0.0255467625080692,0,0,0,0,0,0,0,0,0,0,0.00127943196961627,0.0105666776109298,0,0,0,0,0,0,0.0108459379314006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0086 L2/3 IT PPP Glut_3",0.314025283696404,0,0,0,0,0,0,0,0,0,0.172047799550772,0.00112944602378993,0.000919648395113183,0,0.0146194933321336,0,0,0.00386478014095181,0,0,0,0,0.000934774680013051,0,0,0.00280152006793109,0,0,0.000827486709681659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0087 L2/3 IT RSP Glut_1",0.0454819507860515,0.000968984225783207,0.130541739750062,0.0007911692568186,0,0.0125842932710798,0.00109846720620667,0.00194171452318629,0.0268384467704847,0.00547151378680175,0.0533528626959039,0.0175040959809352,0,0,0,0,0,0,0,0,0,0.00172510395301428,0.00851999648210893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0088 L2/3 IT RSP Glut_2",0.0848032196751542,0,0.00330348144988967,0,0,0.13802503877988,0.00692238729997888,0.000888437018826342,0.00490251644031974,0,0.0635218886129151,0,0,0,0,0,0,0,0,0,0,0.0092258502831035,0.0239302327314338,0,0,0,0,0,0,0.00276004690902028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0089 L4 RSP-ACA Glut_1",0,0,0,0,0,0,0,0,0.744433754615352,0,0,0,0,0,0,0,0.00102800789876499,0,0,0,0,0,0,0,0.00129896026215666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0090 L5 ET CTX Glut_1",0,0,0.125651588609365,0,0,0,0,0,0,0,0,0,0.064194267291533,0,0.0775375470085253,0,0.152319846175574,0,0,0.00875735031969973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0091 L5 ET CTX Glut_2",0,0,0.005694756014071,0,0,0,0,0,0,0,0,0,0.0656930890988696,0,0.265718697485954,0,0.0734377101173588,0.00583136338212528,0,0.00623104014330466,0,0,0,0,0.00209278587450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0092 L5 ET CTX Glut_3",0,0,0.0265782715619212,0,0,0,0,0.00108500310241646,0,0.00130729395574497,0,0,0.0134081587174438,0,0.160678618314476,0,0.244497860275609,0,0,0.00246039597682443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0093 L5 ET CTX Glut_4",0,0,0.437821133310427,0,0.00112317928378011,0,0,0,0.0568413914987529,0,0.000519226325813405,0,0.0070585138081376,0,0.0124541181754915,0,0.00643885780957013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0094 L5 ET CTX Glut_5",0,0,0.0011863844012568,0,0,0,0,0.000811022938908594,0.000840435467016963,0,0,0,0.281061618591556,0,0.0711993457313206,0,0.0389990231384121,0,0,0,0,0,0,0,0,0,0,0.00465498497492249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0095 L5 ET CTX Glut_6",0,0,0.0154392942648024,0,0,0,0,0,0,0,0,0,0.0759535483176417,0,0.260829668864844,0,0.0921521830198056,0,0,0.0336512026358181,0,0,0,0,0.00147547531920696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0096 SUB-ProS Glut_1",0,0,0,0,0,0,0,0,0,0,0,0,0.0297308667537891,0,0.587696469087922,0,0.00494606407236633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0097 SUB-ProS Glut_2",0,0,0,0,0,0,0,0,0,0,0,0,0.0989281889883138,0,0.408162175195047,0,0.00142461509228277,0.0325109453631337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0098 SUB-ProS Glut_3",0,0,0,0,0,0,0,0,0,0,0,0,0.0123646069909811,0,0.681344043117032,0,0.00316085273192793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0099 L5 PPP Glut_1",0,0,0.482679111071829,0,0,0,0,0,0,0,0,0,0,0,0.0573275857186111,0,0.00146695786955293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0100 CA2-FC-IG Glut_1",0,0.00530600888599364,0,0,0,0.181472573382084,0,0,0,0.0397456788136655,0,0,0.00574380367207174,0,0,0,0,0,0,0,0,0.0360969223048855,0,0,0.00130584241393587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0101 CA2-FC-IG Glut_2",0,0.0134558586005106,0,0,0,0.00188359247328552,0,0.0913792967854057,0,0.00765559623766656,0.0209369291019415,0,0,0,0,0,0,0,0,0,0,0.273366584981841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0102 NLOT Rho Glut_1",0,0,0,0.0541292987096751,0,0,0,0.00133836167738194,0,0,0,0,0,0,0,0.0172491357835628,0,0,0,0.000921657660253117,0,0.387920350636922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0103 L6b EPd Glut_1",0,0.127955468468775,0,0,0,0,0.0194216965798815,0,0.00760264787596465,0,0,0,0.00205083665662067,0,0,0,0.0332805279707658,0,0,0,0,0.232783761596911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0104 L6b EPd Glut_2",0,0.553677168968557,0,0,0,0,0.011938117393662,0,0,0,0,0,0,0,0,0,0.0041934758451116,0,0,0,0,0.0218356745682004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0105 L6b EPd Glut_3",0,0.0954021166432207,0,0,0,0,0.0128232250130885,0,0.138762430777904,0,0,0,0,0,0,0,0.152802918696667,0,0,0,0,0.027295473584877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0106 L6b/CT ENT Glut_1",0,0.0011057246438852,0.00521021817390653,0,0,0,0.0173580568345181,0,0.0296724397291714,0,0,0,0.0042068689009843,0,0.0108036010519634,0,0.401261137564789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0107 L6b/CT ENT Glut_2",0,0.0762814214229299,0,0,0,0,0.0102795932652151,0,0.00413698114253249,0,0,0,0.0759721945461029,0,0,0,0.210799089507591,0,0,0,0,0.0176683557334147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0108 L6b/CT ENT Glut_3",0,0.0900320943574047,0.0191585244396812,0,0,0,0.152666008988562,0,0.0360523482666447,0.00212684199237213,0,0,0.00676245118475225,0,0,0,0.0600573460973609,0,0,0,0,0.00739376737584384,0,0,0.00112403020598722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0109 L6b/CT ENT Glut_4",0,0,0.0627856371135419,0,0,0,0.218061078194526,0,0,0,0,0,0.00435318548529089,0,0.0582517098580794,0,0.0919736719877415,0,0,0.00121150888353235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0110 L6b CTX Glut_1",0,0.0213794970912957,0,0,0,0,0.423105906408871,0,0.000939002622718856,0.00525196034192049,0,0,0,0,0,0,0.0375005785492138,0,0,0,0,0.00449205810137429,0,0.00154519717093117,0.00599192859013769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0111 L6b CTX Glut_2",0,0.0229328825726793,0,0.00201352655023179,0,0,0.0523951571681492,0,0.10497774712124,0,0,0,0.00232887771910263,0,0,0,0.187274994902939,0.000949867916917498,0,0,0,0.00455763180338071,0,0,0,0,0,0,0,0,0,0,0,0.000966302351765645,0,0,0,0,0,0,0,0,0,0,0,0,0
"0112 L6b CTX Glut_3",0,0.135301240293142,0,0,0,0,0.0188480338281876,0,0.0202053374191274,0,0,0,0,0,0,0,0.0722523175520146,0,0,0,0,0.104005694519429,0,0.00123103479644556,0,0,0,0,0,0,0,0,0,0.00548420278841078,0,0,0,0,0,0,0,0,0,0,0,0,0
"0113 L6b CTX Glut_4",0,0.565057466653024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0114 L6 CT CTX Glut_1",0,0,0.0413238087533257,0,0,0.00820503710339457,0.426661847369814,0,0,0.0544368030794079,0,0,0,0,0.002677632935257,0,0,0,0,0,0,0,0,0,0.00224515359249715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0115 L6 CT CTX Glut_2",0,0,0.033142136937352,0,0,0.0294460046717151,0.239512017400587,0,0,0.159451272735215,0,0,0,0,0,0,0.00121094530846424,0,0,0,0,0,0,0,0.00771127068910664,0,0,0,0,0.00233065913483713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0116 L6 CT CTX Glut_3",0,0.0101233311569593,0.132505905167845,0,0,0.0123888708322309,0.152095352112832,0,0.00093911375987827,0.129411566228375,0,0,0.00100878655977344,0,0.00266572875713218,0,0.00263929306287102,0,0,0,0,0,0.000959191900250725,0,0.00846120688587581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0117 L6 CT CTX Glut_4",0,0,0.642581118486293,0,0.00136173702704542,0.00694222348044813,0.016460192102732,0,0,0.000886958943552576,0,0,0,0,0.00066769330888722,0,0.00164674682539958,0,0,0.00326173391899389,0,0.000891825349083701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0118 L6 CT CTX Glut_5",0,0.00591383570416103,0.0196695561505981,0,0,0.00435194366868695,0.414033893764909,0,0,0.046089276374446,0,0,0,0,0.000735608919536883,0,0.0053667226103203,0.00124724249259829,0,0,0,0,0,0.00162562050104197,0.00888397610695456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0119 L6 CT CTX Glut_6",0,0,0,0,0.0031394395376554,0.0410794620170427,0.0528191620619235,0,0,0.448145273596666,0,0,0,0,0,0,0.00110050941894872,0,0,0,0,0,0,0,0.00285736288529801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0120 CT SUB Glut_1",0,0,0.577793435075655,0,0.00186604931056367,0.00608091648535844,0.0273768066877948,0,0,0.00161792961176438,0,0,0,0,0,0,0.00392496945754892,0,0,0,0,0.00652874873255668,0,0.000950995432657588,0.00319392651573186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0121 CT SUB Glut_2",0,0.00109305163724466,0.129671146199675,0,0,0.000764393906632883,0.052641070298967,0,0.0551937676434519,0,0,0,0.0041512528465797,0,0.00467658561183562,0.00137579789603822,0.0341628515177219,0,0,0,0,0.000828092549641391,0,0,0.142162603235905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0122 L5 NP CTX Glut_1",0.123888489421384,0,0,0,0,0,0,0,0.00392613578298789,0,0.0132302501035211,0,0.0281557792742182,0,0.0456218590804895,0,0,0,0,0.0241349036010964,0,0,0.00151015271238076,0,0,0,0,0,0,0.00139281297939466,0.0247021166507104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0123 L5 NP CTX Glut_2",0.178947046067298,0,0.00265914135015243,0,0.00113103234185768,0.0215919656579238,0,0,0.0123027952288465,0,0.000998982722264888,0.00110557869794473,0.00805537502712765,0,0.00725723271349128,0,0,0,0,0,0.00106994650258036,0,0.0486769263251004,0.00136401242336743,0.00752684867195206,0,0,0,0,0.00147085862734887,0.00286644736417768,0,0,0.000879776458413752,0,0,0,0,0.0161896974022542,0,0,0,0,0,0,0,0
"0124 L5 NP CTX Glut_3",0.201638085418727,0,0.000939622015383773,0,0,0.00494013377315822,0,0,0.0718140804190789,0,0,0,0.00148107139291366,0,0,0,0,0,0,0.00409855453191422,0.0192572961278082,0,0.00471141816051946,0,0.00238113235637468,0,0,0,0.000710366589311411,0,0.00188021254162113,0,0,0,0,0,0,0,0.0135845198190735,0,0,0,0,0,0,0,0
"0125 L5 NP CTX Glut_4",0.0814048587159008,0.00326430633065022,0.0356554162696389,0,0,0.0134827957681899,0.0139630564708977,0,0.0219744539658243,0.000873710913061011,0.00262894038988254,0,0.00211378204107567,0,0.0227781437039655,0,0,0,0,0.00835446761296615,0.00164944717683896,0,0.0099183311291776,0,0.0678334068083578,0,0,0,0,0.0015432530694652,0.00804726210878307,0,0,0,0.00146658430754314,0,0,0,0.00204589233335166,0,0,0,0,0,0,0,0
"0126 L5 NP CTX Glut_5",0.056022375408605,0,0,0,0,0,0,0,0.0112395454179838,0,0.00351886561813925,0,0.00273492277117908,0,0.0180433383658138,0,0,0,0,0.00117629457044511,0,0,0.0136169670428035,0,0.294728241916123,0,0,0,0,0.0011487945637763,0.00149007762952917,0,0,0,0,0,0,0,0.00109721736056138,0,0,0,0,0,0,0,0
"0127 NP SUB Glut_1",0.00275851172953264,0,0,0,0,0,0.00448558394958292,0,0.0187495813292151,0,0,0,0.240733366735253,0,0.00850397376168074,0,0,0,0,0,0,0,0,0,0.10437825073134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0128 NP SUB Glut_2",0.0170690802129915,0,0.000924806810934179,0,0,0.000736080840737393,0,0,0,0,0.0127194586376603,0,0.205399450015238,0,0.0627065058387172,0.00203487536100281,0,0,0,0.00410445129819595,0,0,0,0,0,0,0,0,0,0,0.00349734203015884,0,0,0.00145882222535785,0,0,0,0,0,0,0,0,0,0,0,0,0
"0129 NP PPP Glut_1",0,0,0,0,0,0,0.00229345542156995,0,0,0,0,0,0.00147306372301719,0,0.0524110373266332,0,0.00441826496093058,0,0,0.402046628288115,0,0,0,0,0.0027803038696024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0130 OB Eomes Ms4a15 Glut_1",0,0.259843652410948,0.00675722642757241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226501604549205,0,0,0,0,0,0,0,0,0.0290558874955674,0,0,0,0,0,0.00843043395863928,0,0,0,0,0,0,0,0,0,0,0,0
"0131 OB Eomes Ms4a15 Glut_2",0.0152666063674888,0.00521751264821946,0.4546552507644,0,0,0,0,0,0,0,0.00112833846336388,0,0.00109399601689689,0,0,0.00956379221810682,0,0,0,0.00613049322300646,0,0.00122487991896005,0.00870779423338512,0,0,0,0,0,0,0,0,0,0,0,0.000775867925632795,0,0,0,0,0.00129269652448651,0,0,0,0,0,0,0
"0132 OB Eomes Ms4a15 Glut_3",0,0.418632420213992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194108335098132,0,0,0.00780921382811365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0133 OB Eomes Ms4a15 Glut_4",0,0.080728287825585,0.0822852632377367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262012452953267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0134 OB Eomes Ms4a15 Glut_5",0,0.729835382285807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021498181045527,0,0,0,0,0,0.00310437178397578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0135 HPF CR Glut_1",0.00326516746482745,0.0125289383472048,0,0,0.0625234881357781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263398663209203,0,0,0.0448343480470404,0,0,0,0,0,0,0,0,0,0,0,0.0274857916195342,0,0,0,0,0,0.00128412983948075,0,0,0,0,0,0
"0136 DG Glut_1",0,0,0,0,0,0,0,0.0896356860165963,0,0,0.00271608600658669,0,0,0,0,0,0,0.0307115470319516,0,0,0,0.420172947566576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0137 DG Glut_2",0.000936332084564987,0,0,0,0,0.147392506150067,0,0.0775636566490587,0,0,0.00809544085092696,0.0446543105834184,0,0,0,0.0059995846449079,0,0,0,0,0,0.0737218681910125,0.00452770689000166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0138 DG Glut_3",0,0,0,0,0,0,0,0.713134254879732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0139 DG Glut_4",0.0015178854064553,0,0,0,0,0.00765963157571528,0,0.144426652793255,0,0,0,0.00399766332716982,0,0,0,0,0,0,0,0,0,0.319117619681562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0140 DG-PIR Ex IMN_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676753779581674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13158860221695,0,0,0,0,0,0,0,0,0,0,0,0
"0141 DG-PIR Ex IMN_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842926864006168,0,0,0,0,0,0.00204338340571032,0,0,0,0,0,0,0,0,0,0,0,0,0.0322923394977264,0,0,0,0,0,0,0,0,0,0,0,0
"0142 DG-PIR Ex IMN_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941596500482661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886351785007703,0,0,0,0,0,0,0,0,0,0,0,0
"0143 OB Meis2 Thsd7b Gaba_1",0.00560245217132198,0,0.00248030354000287,0,0,0,0,0.00233388088934975,0,0,0.0305178525646273,0,0,0,0,0.0026996500873586,0.000976966096510642,0,0,0,0,0,0.00328742887621707,0,0,0,0,0,0,0.00336439604601227,0,0.0656405441791845,0,0,0,0,0,0,0,0,0,0.326397222007687,0,0,0,0,0
"0144 OB Meis2 Thsd7b Gaba_2",0,0.0165283248697414,0,0,0,0,0,0,0,0.00127619327215847,0,0,0,0,0,0,0,0,0,0,0,0.101577366894247,0.00907622086868459,0,0,0,0,0,0,0.0115760659910042,0,0.00460162676492127,0,0,0,0.0546012704378107,0,0,0,0,0,0.114629416259534,0,0,0,0,0
"0145 OB Meis2 Thsd7b Gaba_3",0.0415170567267879,0,0,0,0,0,0,0.00346508832291368,0,0,0.14448928775744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00345034959019999,0,0,0,0,0,0,0,0,0,0.174181429071072,0,0,0,0,0
"0146 OB Meis2 Thsd7b Gaba_4",0.00348070166270065,0.000698703276317988,0,0,0,0,0,0.000762612048953415,0,0,0.00316044567778973,0,0,0,0,0.00339580939937527,0.0254978333968757,0,0,0.00113673096552826,0,0,0.019837903554228,0,0,0,0,0,0.0139759660146698,0,0,0.0512079791229821,0,0,0,0.00172860923545941,0,0,0.00317211814840812,0,0,0.162723961402853,0.00174719065792628,0,0,0,0
"0147 OB Meis2 Thsd7b Gaba_5",0.00203048742037733,0,0,0,0.00189241864270978,0,0,0,0.00396329978856766,0,0.0283598103911358,0,0,0,0,0,0,0,0,0,0,0,0.100116258427027,0,0,0,0,0,0,0.0849073299153141,0.00537352370676692,0.0285179228334656,0,0,0,0.00154138277660593,0.00121764695063757,0,0,0,0,0.0727500192653665,0,0,0,0,0
"0148 OB Trdn Gaba_1",0,0,0.00110290977537392,0.0203647791392737,0,0.000974274481168731,0,0.16207460310222,0,0.00408815603653489,0.0838674063763931,0.00489186414813997,0,0,0,0,0.00312796927581353,0,0,0.00161552442333476,0,0,0.0745219655593813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0149 OB Trdn Gaba_2",0.00499810492603273,0,0,0.0272282744071948,0,0.00213433818261574,0,0.118857292541107,0,0.00109219471472445,0.167986543973579,0.00243484421327068,0,0,0,0,0,0,0,0,0,0,0.0333417617129115,0,0,0,0,0,0,0,0,0.00368775382983163,0,0,0,0,0,0,0,0,0,0.00155772145609943,0,0,0,0,0
"0150 OB-in Frmd7 Gaba_1",0.00457844787132025,0,0,0,0,0,0,0.00266771488547908,0,0.242850391219192,0.00203170036818783,0,0,0,0,0,0,0,0,0,0,0,0.0116974313269033,0,0,0,0,0,0,0.00513171701721044,0,0.142345836325952,0,0,0,0.0491006112462467,0,0,0,0,0,0.00513080116934962,0,0,0,0,0
"0151 OB-in Frmd7 Gaba_2",0.0188824695432095,0,0,0,0,0.000852198684876169,0,0.0179496609381139,0,0.210252435374812,0.0193662983413928,0.0120350983185388,0,0,0,0,0.000765754773735061,0,0,0.00796966312150164,0,0,0.0317686060244471,0,0,0,0,0,0,0.00663626704160046,0.00112442698457579,0.0470699849611058,0,0,0,0.0139828354151903,0,0,0,0,0,0.00256539650508815,0,0,0,0,0
"0152 OB-in Frmd7 Gaba_3",0.00232441568055675,0,0,0,0,0,0,0.00678078379342734,0,0.00758342659077037,0.00939580230404066,0,0,0,0.00288639340492643,0,0.00682881194055578,0,0,0.0240422695209615,0,0,0.0146190230785624,0,0,0,0,0,0,0.00112151229773479,0,0.38533700870583,0,0,0,0,0,0,0.00440675834599205,0,0,0.00775693508438902,0,0,0,0,0
"0153 OB-in Frmd7 Gaba_4",0.092941807763466,0,0.000729021756719637,0.000883999528395517,0,0,0,0.0133650984231707,0,0.0283200041555112,0.0157565543861118,0,0,0,0,0,0,0,0,0.00281121873338818,0,0,0.0254719063610379,0,0,0,0,0,0,0.0149433273472972,0.196618610100892,0.00143949538692592,0,0,0,0.00473112299125379,0,0,0,0,0,0.00398708226875916,0,0,0,0,0
"0154 OB-in Frmd7 Gaba_5",0.025356884662047,0,0.00225993204056485,0,0,0.00302297079127945,0,0.00196660178024616,0,0.0755139994218495,0.0126409762671966,0.00124482090729301,0,0,0,0,0,0,0,0.00353039613070483,0,0,0.0658311520248729,0,0,0,0,0,0,0.029264660210627,0.0176559334523078,0.00724308789539378,0.00103202151250697,0,0,0.0143231217902388,0,0,0,0,0,0.0904153660205475,0,0,0,0,0
"0155 OB-in Frmd7 Gaba_6",0.00541928330862717,0,0,0,0,0.00233008523082324,0,0.00194355931576349,0,0.128730514217766,0.00426384240623811,0,0,0,0,0,0,0,0,0,0.00206629088763924,0,0.0101471670217802,0,0,0,0,0,0,0.0114755270962591,0.0228927735661648,0.016280851392151,0,0,0,0.0291824287645997,0,0,0,0,0,0.1368654612689,0,0,0,0,0
